flight_id,date,day_of_week,carrier,flight_number,tail_number,origin,origin_lat,origin_lon,dest,sched_dep_local,dep_hour,scheduled_arr_local,distance_km,temp_c,wind_speed_kmh,wind_gust_kmh,precip_mm,snowfall_cm,cloud_cover_pct,weather_code,dep_delay_min,arr_delay_min,delayed_15,cancelled,delay_cause,late_aircraft_delay_min,weather_delay_min,inbound_delay,sched_dep_datetime,prev_sched_arr,prev_date,turnaround_minutes,tight_turnaround,delay_probability,risk,reason_type,reason_text,recommended_action
2015-01-10_F9741,2015-01-10,6,F9,741,N905FR,DEN,39.85841,-104.667,PHX,09:25,9,11:17,969,-8.2,8.6,19.1,0.0,0.0,1,0,5.0,-4.0,0.0,0,none,,,21.0,2015-01-10 09:25:00,00:09,2015-01-09,875.0,0,0.1333242308767458,GREEN,cascade,Inbound aircraft slightly late (21 min),Consider aircraft swap or extend turnaround
2015-01-10_F9122,2015-01-10,6,F9,122,N905FR,DEN,39.85841,-104.667,DFW,14:55,14,17:43,1032,4.1,7.6,13.0,0.0,0.0,50,2,-6.0,-3.0,0.0,0,none,,,-4.0,2015-01-10 14:55:00,11:17,2015-01-10,330.0,0,0.1280648621553708,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_F9757,2015-01-10,6,F9,757,N905FR,DEN,39.85841,-104.667,PHX,20:10,20,21:58,969,-1.8,11.3,17.3,0.0,0.0,67,2,1.0,-3.0,0.0,0,none,,,-3.0,2015-01-10 20:10:00,17:43,2015-01-10,315.0,0,0.1580816693222844,GREEN,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-05_OO5570,2015-01-05,1,OO,5570,N905SW,DEN,39.85841,-104.667,FCA,09:55,9,12:18,1210,-9.4,15.1,33.5,0.0,0.0,100,3,19.0,26.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-05 09:55:00,,,120.0,0,0.5783525140483401,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_OO5576,2015-01-05,1,OO,5576,N905SW,DEN,39.85841,-104.667,PDX,15:21,15,17:18,1595,2.9,11.0,22.7,0.0,0.0,100,3,88.0,100.0,1.0,0,late_aircraft,65.0,0.0,26.0,2015-01-05 15:21:00,12:18,2015-01-05,326.0,0,0.8917094915474323,RED,cascade,Inbound aircraft slightly late (26 min),Consider aircraft swap or extend turnaround
2015-01-05_OO5537,2015-01-05,1,OO,5537,N905SW,DEN,39.85841,-104.667,FAT,22:00,22,23:27,1358,0.3,8.4,18.0,0.0,0.0,93,3,84.0,69.0,1.0,0,late_aircraft,69.0,0.0,100.0,2015-01-05 22:00:00,17:18,2015-01-05,399.0,0,0.6245842388298695,AMBER,cascade,Inbound aircraft 100 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_OO5340,2015-01-07,3,OO,5340,N905SW,DEN,39.85841,-104.667,MAF,20:00,20,22:40,906,-8.8,10.2,9.0,0.0,0.0,6,0,6.0,26.0,0.0,0,nas,0.0,0.0,69.0,2015-01-07 20:00:00,23:27,2015-01-05,2760.0,0,0.4197912723252012,AMBER,cascade,Inbound aircraft 69 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-08_OO6332,2015-01-08,4,OO,6332,N905SW,DEN,39.85841,-104.667,GJT,07:57,7,08:57,341,-1.8,11.1,25.9,0.0,0.0,3,0,-5.0,-13.0,0.0,0,none,,,26.0,2015-01-08 07:57:00,22:40,2015-01-07,717.0,0,0.1620929936636036,GREEN,cascade,Inbound aircraft slightly late (26 min),Consider aircraft swap or extend turnaround
2015-01-08_OO5293,2015-01-08,4,OO,5293,N905SW,DEN,39.85841,-104.667,SGU,11:05,11,12:51,832,-1.0,8.5,10.1,0.0,0.0,0,0,-1.0,-12.0,0.0,0,none,,,-13.0,2015-01-08 11:05:00,08:57,2015-01-08,188.0,0,0.2210165497945615,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_OO6486,2015-01-08,4,OO,6486,N905SW,DEN,39.85841,-104.667,CPR,15:31,15,16:37,370,3.4,6.8,10.4,0.0,0.0,0,0,2.0,3.0,0.0,0,none,,,-12.0,2015-01-08 15:31:00,12:51,2015-01-08,266.0,0,0.3456769975055768,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_OO5465,2015-01-08,4,OO,5465,N905SW,DEN,39.85841,-104.667,JMS,19:55,19,22:48,922,-1.1,10.2,25.6,0.0,0.0,9,0,-2.0,15.0,0.0,0,nas,0.0,0.0,3.0,2015-01-08 19:55:00,16:37,2015-01-08,264.0,0,0.2938643365108641,GREEN,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-09_OO5485,2015-01-09,5,OO,5485,N905SW,DEN,39.85841,-104.667,AMA,09:55,9,12:08,578,-12.5,7.4,14.4,0.0,0.0,21,1,14.0,10.0,0.0,0,none,,,15.0,2015-01-09 09:55:00,22:48,2015-01-08,840.0,0,0.3462869167233852,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-09_OO5599,2015-01-09,5,OO,5599,N905SW,DEN,39.85841,-104.667,MFR,19:47,19,21:42,1551,-8.9,9.7,5.8,0.0,0.0,0,0,48.0,28.0,1.0,0,carrier,1.0,0.0,10.0,2015-01-09 19:47:00,12:08,2015-01-09,592.0,0,0.6287867197936295,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-10_OO6420,2015-01-10,6,OO,6420,N905SW,DEN,39.85841,-104.667,CID,09:55,9,12:54,1114,-8.2,8.6,19.1,0.0,0.0,1,0,11.0,1.0,0.0,0,none,,,28.0,2015-01-10 09:55:00,21:42,2015-01-09,848.0,0,0.1343909975779162,GREEN,cascade,Inbound aircraft slightly late (28 min),Consider aircraft swap or extend turnaround
2015-01-10_OO6205,2015-01-10,6,OO,6205,N905SW,DEN,39.85841,-104.667,COS,17:00,17,17:43,117,3.5,10.6,14.4,0.0,0.0,33,1,3.0,-12.0,0.0,0,none,,,1.0,2015-01-10 17:00:00,12:54,2015-01-10,425.0,0,0.1593264682127769,GREEN,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-11_OO6532,2015-01-11,7,OO,6532,N905SW,DEN,39.85841,-104.667,BUR,11:10,11,12:46,1368,0.3,3.3,12.6,0.0,0.0,99,3,4.0,-7.0,0.0,0,none,,,-12.0,2015-01-11 11:10:00,17:43,2015-01-10,1090.0,0,0.2277710109358579,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_OO6492,2015-01-11,7,OO,6492,N905SW,DEN,39.85841,-104.667,COD,18:45,18,20:16,629,0.6,2.4,5.8,0.0,0.0,100,3,-4.0,-17.0,0.0,0,none,,,-7.0,2015-01-11 18:45:00,12:46,2015-01-11,455.0,0,0.4868344384030944,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-11_WN277,2015-01-11,7,WN,277,N905WN,DEN,39.85841,-104.667,MDW,10:45,10,14:05,1440,-3.3,1.1,15.5,0.0,0.0,100,3,4.0,-1.0,0.0,0,none,,,0.0,2015-01-11 10:45:00,,,120.0,0,0.1778187643638498,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_DL1616,2015-01-10,6,DL,1616,N906DA,DEN,39.85841,-104.667,ATL,07:55,7,13:00,1930,-9.1,9.0,19.1,0.0,0.0,93,3,1.0,-20.0,0.0,0,none,,,0.0,2015-01-10 07:55:00,,,120.0,0,0.0885399509508791,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-10_DL1468,2015-01-10,6,DL,1468,N906DE,ORD,41.9796,-87.90446,DTW,12:06,12,14:27,378,-14.5,18.1,36.0,0.0,0.0,45,1,-5.0,-21.0,0.0,0,none,,,0.0,2015-01-10 12:06:00,,,120.0,0,0.3235952950504832,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_DL1777,2015-01-08,4,DL,1777,N906DL,ORD,41.9796,-87.90446,ATL,19:15,19,22:15,975,-10.3,27.8,57.2,0.3,0.21,99,73,66.0,44.0,1.0,0,late_aircraft,39.0,5.0,0.0,2015-01-08 19:15:00,,,120.0,0,0.9973932196104036,RED,weather,Moderate wind gusts (57 km/h),"Monitor weather, prepare for ground stop"
2015-01-05_F9214,2015-01-05,1,F9,214,N906FR,DEN,39.85841,-104.667,AUS,10:25,10,13:24,1247,-5.9,17.5,35.3,0.0,0.0,94,3,1.0,1.0,0.0,0,none,,,0.0,2015-01-05 10:25:00,,,120.0,0,0.505751932212236,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_F9216,2015-01-05,1,F9,216,N906FR,DEN,39.85841,-104.667,AUS,15:56,15,18:56,1247,2.9,11.0,22.7,0.0,0.0,100,3,30.0,28.0,1.0,0,late_aircraft,25.0,0.0,1.0,2015-01-05 15:56:00,13:24,2015-01-05,331.0,0,0.7968410280663518,RED,demand,High-demand travel day,Pre-position standby crew
2015-01-05_F9143,2015-01-05,1,F9,143,N906FR,DEN,39.85841,-104.667,SEA,21:35,21,23:27,1648,1.2,8.2,19.4,0.0,0.0,92,3,18.0,11.0,1.0,0,none,,,28.0,2015-01-05 21:35:00,18:56,2015-01-05,339.0,0,0.7777017491190971,RED,cascade,Inbound aircraft slightly late (28 min),Consider aircraft swap or extend turnaround
2015-01-06_F9214,2015-01-06,2,F9,214,N906FR,DEN,39.85841,-104.667,AUS,10:25,10,13:24,1247,-4.8,10.5,17.6,0.0,0.0,2,0,-3.0,4.0,0.0,0,none,,,11.0,2015-01-06 10:25:00,23:27,2015-01-05,770.0,0,0.2287067443257685,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_F9216,2015-01-06,2,F9,216,N906FR,DEN,39.85841,-104.667,AUS,15:56,15,18:56,1247,3.0,6.8,9.4,0.0,0.0,0,0,3.0,0.0,0.0,0,none,,,4.0,2015-01-06 15:56:00,13:24,2015-01-06,331.0,0,0.3820731657057725,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_MQ3442,2015-01-08,4,MQ,3442,N906MQ,ORD,41.9796,-87.90446,CMI,21:25,21,22:14,217,-8.2,25.9,55.4,0.1,0.07,100,71,16.0,121.0,1.0,0,nas,5.0,11.0,0.0,2015-01-08 21:25:00,09:44,2015-01-06,3715.0,0,0.9018243048486464,RED,weather,Moderate wind gusts (55 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_MQ3030,2015-01-09,5,MQ,3030,N906MQ,ORD,41.9796,-87.90446,BUF,07:45,7,10:11,761,-15.8,17.9,39.6,0.0,0.0,73,2,9.0,3.0,0.0,0,none,,,121.0,2015-01-09 07:45:00,22:14,2015-01-08,620.0,0,0.447169183690158,AMBER,cascade,Inbound aircraft 121 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_MQ3289,2015-01-09,5,MQ,3289,N906MQ,ORD,41.9796,-87.90446,SUX,14:40,14,16:13,702,-15.4,24.1,47.5,0.0,0.0,100,3,26.0,26.0,1.0,0,weather,0.0,26.0,3.0,2015-01-09 14:40:00,10:11,2015-01-09,415.0,0,0.6062073413242648,AMBER,weather,Moderate wind gusts (47 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_MQ3068,2015-01-09,5,MQ,3068,N906MQ,ORD,41.9796,-87.90446,CMH,19:45,19,21:57,476,-17.4,18.0,36.7,0.0,0.0,2,0,236.0,244.0,1.0,0,late_aircraft,185.0,0.0,26.0,2015-01-09 19:45:00,16:13,2015-01-09,305.0,0,0.7747291394099238,RED,cascade,Inbound aircraft slightly late (26 min),Consider aircraft swap or extend turnaround
2015-01-10_MQ3628,2015-01-10,6,MQ,3628,N906MQ,ORD,41.9796,-87.90446,SDF,07:10,7,09:26,462,-20.7,13.6,25.6,0.0,0.0,0,0,13.0,28.0,0.0,0,nas,0.0,13.0,244.0,2015-01-10 07:10:00,21:57,2015-01-09,685.0,0,0.2356445708311492,GREEN,cascade,Inbound aircraft 244 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_MQ3043,2015-01-10,6,MQ,3043,N906MQ,ORD,41.9796,-87.90446,FNT,11:20,11,13:21,359,-16.9,16.6,30.2,0.0,0.0,4,0,10.0,-1.0,0.0,0,none,,,28.0,2015-01-10 11:20:00,09:26,2015-01-10,250.0,0,0.2991311663705949,GREEN,cascade,Inbound aircraft slightly late (28 min),Consider aircraft swap or extend turnaround
2015-01-10_MQ3619,2015-01-10,6,MQ,3619,N906MQ,ORD,41.9796,-87.90446,CWA,16:20,16,17:23,341,-8.9,17.3,34.6,0.0,0.0,99,3,-4.0,-8.0,0.0,0,none,,,-1.0,2015-01-10 16:20:00,13:21,2015-01-10,300.0,0,0.2880018016017522,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_DL2582,2015-01-05,1,DL,2582,N907DA,DEN,39.85841,-104.667,ATL,00:30,0,05:29,1930,-15.5,8.0,14.4,0.0,0.0,1,0,4.0,-19.0,0.0,0,none,,,0.0,2015-01-05 00:30:00,,,120.0,0,0.2965334774949104,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-08_DL2008,2015-01-08,4,DL,2008,N907DA,DEN,39.85841,-104.667,MSP,18:00,18,20:57,1094,1.1,13.7,14.4,0.0,0.0,2,0,51.0,44.0,1.0,0,late_aircraft,44.0,0.0,-19.0,2015-01-08 18:00:00,05:29,2015-01-05,5370.0,0,0.5174052503749412,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-11_DL1977,2015-01-11,7,DL,1977,N907DE,ORD,41.9796,-87.90446,ATL,18:00,18,21:02,975,-1.8,8.4,17.3,0.0,0.07,100,71,50.0,36.0,1.0,0,weather,0.0,36.0,0.0,2015-01-11 18:00:00,,,120.0,0,0.528447647688709,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-10_DL393,2015-01-10,6,DL,393,N908DA,ORD,41.9796,-87.90446,ATL,12:45,12,15:45,975,-14.5,18.1,36.0,0.0,0.0,45,1,-3.0,-17.0,0.0,0,none,,,0.0,2015-01-10 12:45:00,,,120.0,0,0.2611319530379546,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_F9573,2015-01-06,2,F9,573,N908FR,DEN,39.85841,-104.667,SLC,08:27,8,09:53,629,-5.4,9.4,12.6,0.0,0.0,49,1,-6.0,-7.0,0.0,0,none,,,0.0,2015-01-06 08:27:00,,,120.0,0,0.1788867872366788,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-06_F9405,2015-01-06,2,F9,405,N908FR,DEN,39.85841,-104.667,LAX,12:45,12,14:07,1387,1.5,6.1,19.4,0.0,0.0,2,0,-9.0,-23.0,0.0,0,none,,,-7.0,2015-01-06 12:45:00,09:53,2015-01-06,258.0,0,0.3922973250870368,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_F9610,2015-01-06,2,F9,610,N908FR,DEN,39.85841,-104.667,IND,20:15,20,00:29,1572,0.7,4.4,9.0,0.0,0.0,97,3,-9.0,-10.0,0.0,0,none,,,-23.0,2015-01-06 20:15:00,14:07,2015-01-06,450.0,0,0.367128691994789,GREEN,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-07_F9657,2015-01-07,3,F9,657,N908FR,DEN,39.85841,-104.667,SFO,08:00,8,09:39,1556,-11.4,5.1,8.3,0.0,0.07,100,71,8.0,14.0,0.0,0,none,,,-10.0,2015-01-07 08:00:00,00:29,2015-01-06,705.0,0,0.2454269693002989,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-07_F9682,2015-01-07,3,F9,682,N908FR,DEN,39.85841,-104.667,MCO,18:10,18,23:29,2488,-7.4,10.6,5.8,0.0,0.0,84,3,-7.0,-17.0,0.0,0,none,,,14.0,2015-01-07 18:10:00,09:39,2015-01-07,610.0,0,0.4952937905099229,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-08_F9734,2015-01-08,4,F9,734,N908FR,DEN,39.85841,-104.667,CVG,10:10,10,14:38,1720,-3.6,6.6,10.4,0.0,0.0,0,0,-10.0,-12.0,0.0,0,none,,,-17.0,2015-01-08 10:10:00,23:29,2015-01-07,960.0,0,0.1321563680730764,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_F9184,2015-01-11,7,F9,184,N908FR,DEN,39.85841,-104.667,OKC,16:38,16,19:01,797,1.8,3.8,5.4,0.0,0.0,39,1,-4.0,1.0,0.0,0,none,,,-12.0,2015-01-11 16:38:00,14:38,2015-01-08,4708.0,0,0.5927282413520921,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_F9341,2015-01-11,7,F9,341,N908FR,DEN,39.85841,-104.667,BZN,21:30,21,23:11,843,-0.8,5.8,9.7,0.0,0.07,91,71,-11.0,-25.0,0.0,0,none,,,1.0,2015-01-11 21:30:00,19:01,2015-01-11,292.0,0,0.2281827252689606,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-05_MQ2784,2015-01-05,1,MQ,2784,N908MQ,ORD,41.9796,-87.90446,BDL,10:15,10,13:18,1260,-18.7,13.6,25.9,0.0,0.0,2,0,28.0,20.0,1.0,0,weather,10.0,10.0,0.0,2015-01-05 10:15:00,,,120.0,0,0.584318229736576,AMBER,demand,High-demand travel day,Pre-position standby crew
2015-01-05_MQ3108,2015-01-05,1,MQ,3108,N908MQ,ORD,41.9796,-87.90446,GRR,16:50,16,18:48,220,-15.5,11.7,30.2,0.0,0.0,100,3,94.0,88.0,1.0,0,weather,0.0,88.0,20.0,2015-01-05 16:50:00,13:18,2015-01-05,395.0,0,0.7491039798334491,RED,cascade,Inbound aircraft slightly late (20 min),Consider aircraft swap or extend turnaround
2015-01-06_MQ3059,2015-01-06,2,MQ,3059,N908MQ,ORD,41.9796,-87.90446,CVG,07:35,7,09:48,426,-16.2,11.0,18.0,0.0,0.0,20,1,0.0,16.0,0.0,0,nas,0.0,0.0,88.0,2015-01-06 07:35:00,18:48,2015-01-05,885.0,0,0.4228876948416307,AMBER,cascade,Inbound aircraft 88 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-06_MQ3004,2015-01-06,2,MQ,3004,N908MQ,ORD,41.9796,-87.90446,MSN,11:50,11,12:38,174,-15.4,13.8,27.4,0.0,0.0,84,3,1.0,-6.0,0.0,0,none,,,16.0,2015-01-06 11:50:00,09:48,2015-01-06,255.0,0,0.586029077690328,AMBER,cascade,Inbound aircraft slightly late (16 min),Consider aircraft swap or extend turnaround
2015-01-06_MQ3052,2015-01-06,2,MQ,3052,N908MQ,ORD,41.9796,-87.90446,FNT,15:10,15,17:11,359,-12.4,21.7,42.8,0.0,0.0,91,3,29.0,34.0,1.0,0,weather,0.0,29.0,-6.0,2015-01-06 15:10:00,12:38,2015-01-06,200.0,0,0.5595185755366272,AMBER,weather,Moderate wind gusts (42 km/h),"Monitor weather, prepare for ground stop"
2015-01-06_MQ3033,2015-01-06,2,MQ,3033,N908MQ,ORD,41.9796,-87.90446,SGF,19:00,19,20:35,705,-14.3,19.0,44.3,0.0,0.0,98,3,-5.0,-12.0,0.0,0,none,,,34.0,2015-01-06 19:00:00,17:11,2015-01-06,230.0,0,0.7591127431149889,RED,cascade,Inbound aircraft 34 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-07_MQ2925,2015-01-07,3,MQ,2925,N908MQ,ORD,41.9796,-87.90446,MHK,11:00,11,12:40,806,-19.1,25.2,53.6,0.0,0.0,38,1,59.0,51.0,1.0,0,carrier,14.0,0.0,-12.0,2015-01-07 11:00:00,20:35,2015-01-06,960.0,0,0.5183486093348774,AMBER,weather,Moderate wind gusts (53 km/h),"Monitor weather, prepare for ground stop"
2015-01-08_MQ3212,2015-01-08,4,MQ,3212,N908MQ,ORD,41.9796,-87.90446,TYS,09:50,9,12:22,764,-22.9,18.3,34.6,0.0,0.0,100,3,67.0,51.0,1.0,0,weather,3.0,48.0,0.0,2015-01-08 09:50:00,22:39,2015-01-07,720.0,0,0.573305077881336,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-08_MQ2971,2015-01-08,4,MQ,2971,N908MQ,ORD,41.9796,-87.90446,MLI,19:55,19,20:42,224,-10.3,27.8,57.2,0.3,0.21,99,73,40.0,129.0,1.0,0,nas,9.0,31.0,0.0,2015-01-08 19:55:00,16:21,2015-01-08,335.0,0,0.9942767279232396,RED,weather,Moderate wind gusts (57 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_MQ3004,2015-01-09,5,MQ,3004,N908MQ,ORD,41.9796,-87.90446,MSN,11:50,11,12:38,174,-16.8,19.1,43.9,0.0,0.0,66,2,6.0,4.0,0.0,0,none,,,0.0,2015-01-09 11:50:00,11:25,2015-01-09,160.0,0,0.5679863766895159,AMBER,weather,Moderate wind gusts (43 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_MQ3227,2015-01-09,5,MQ,3227,N908MQ,ORD,41.9796,-87.90446,SGF,14:50,14,16:25,705,-15.4,24.1,47.5,0.0,0.0,100,3,93.0,95.0,1.0,0,weather,43.0,50.0,4.0,2015-01-09 14:50:00,12:38,2015-01-09,180.0,0,0.6545483492863721,AMBER,weather,Moderate wind gusts (47 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_MQ3421,2015-01-09,5,MQ,3421,N908MQ,ORD,41.9796,-87.90446,FNT,21:25,21,23:22,359,-18.4,20.0,37.8,0.0,0.0,3,0,202.0,197.0,1.0,0,weather,47.0,150.0,95.0,2015-01-09 21:25:00,16:25,2015-01-09,395.0,0,0.8920127534868701,RED,cascade,Inbound aircraft 95 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_MQ3004,2015-01-10,6,MQ,3004,N908MQ,ORD,41.9796,-87.90446,MSN,11:50,11,12:38,174,-16.9,16.6,30.2,0.0,0.0,4,0,-3.0,-2.0,0.0,0,none,,,197.0,2015-01-10 11:50:00,23:22,2015-01-09,865.0,0,0.2964376973348715,GREEN,cascade,Inbound aircraft 197 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-10_MQ3601,2015-01-10,6,MQ,3601,N908MQ,ORD,41.9796,-87.90446,TVC,14:20,14,16:21,360,-10.5,17.8,36.7,0.0,0.0,13,0,32.0,16.0,1.0,0,carrier,1.0,0.0,-2.0,2015-01-10 14:20:00,12:38,2015-01-10,150.0,0,0.5214969130429623,AMBER,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-10_MQ3003,2015-01-10,6,MQ,3003,N908MQ,ORD,41.9796,-87.90446,MSN,18:30,18,19:18,174,-7.8,19.5,34.2,0.0,0.0,100,3,-2.0,31.0,0.0,0,nas,0.0,0.0,16.0,2015-01-10 18:30:00,16:21,2015-01-10,250.0,0,0.4234587951834693,AMBER,cascade,Inbound aircraft slightly late (16 min),Consider aircraft swap or extend turnaround
2015-01-11_MQ3628,2015-01-11,7,MQ,3628,N908MQ,ORD,41.9796,-87.90446,SDF,07:10,7,09:26,462,-8.7,12.6,25.9,0.0,0.0,37,1,-2.0,-10.0,0.0,0,none,,,31.0,2015-01-11 07:10:00,19:18,2015-01-10,760.0,0,0.1135512030583959,GREEN,cascade,Inbound aircraft 31 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-11_MQ3114,2015-01-11,7,MQ,3114,N908MQ,ORD,41.9796,-87.90446,DTW,11:45,11,14:01,378,-5.2,11.7,24.5,0.0,0.0,97,3,-3.0,-13.0,0.0,0,none,,,0.0,2015-01-11 11:45:00,10:55,2015-01-11,100.0,0,0.2282452413718047,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_MQ3218,2015-01-11,7,MQ,3218,N908MQ,ORD,41.9796,-87.90446,SGF,17:10,17,18:45,705,-1.2,6.4,19.4,0.0,0.0,100,3,33.0,85.0,1.0,0,nas,0.0,33.0,-13.0,2015-01-11 17:10:00,14:01,2015-01-11,325.0,0,0.665710079622574,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-05_OO5396,2015-01-05,1,OO,5396,N908SW,ORD,41.9796,-87.90446,MKE,06:30,6,07:18,108,-19.1,11.5,25.9,0.0,0.0,5,0,150.0,143.0,1.0,0,carrier,20.0,0.0,0.0,2015-01-05 06:30:00,,,120.0,0,0.4869259856682765,AMBER,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-08_OO5577,2015-01-08,4,OO,5577,N908SW,ORD,41.9796,-87.90446,SDF,08:02,8,10:20,462,-23.7,16.8,35.3,0.0,0.0,100,3,225.0,247.0,1.0,0,carrier,0.0,0.0,0.0,2015-01-08 08:02:00,12:48,2015-01-05,4177.0,0,0.5076322118913027,AMBER,congestion,Morning peak bank,Retime departure if possible to avoid peak
2015-01-08_OO6277,2015-01-08,4,OO,6277,N908SW,ORD,41.9796,-87.90446,FAR,20:05,20,22:04,896,-9.3,26.6,55.8,0.3,0.21,100,73,33.0,49.0,1.0,0,late_aircraft,33.0,0.0,0.0,2015-01-08 20:05:00,15:08,2015-01-08,346.0,0,0.9881649254736204,RED,weather,Moderate wind gusts (55 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_OO5430,2015-01-09,5,OO,5430,N908SW,ORD,41.9796,-87.90446,DLH,08:48,8,10:23,639,-16.5,16.9,39.6,0.0,0.0,34,1,3.0,3.0,0.0,0,none,,,49.0,2015-01-09 08:48:00,22:04,2015-01-08,763.0,0,0.4635405746256785,AMBER,cascade,Inbound aircraft 49 min late on previous leg,Consider aircraft swap or extend turnaround
2015-01-09_OO5325,2015-01-09,5,OO,5325,N908SW,ORD,41.9796,-87.90446,DLH,13:15,13,14:50,639,-16.0,24.1,49.3,0.0,0.0,100,3,-1.0,0.0,0.0,0,none,,,3.0,2015-01-09 13:15:00,10:23,2015-01-09,267.0,0,0.5683391964478283,AMBER,weather,Moderate wind gusts (49 km/h),"Monitor weather, prepare for ground stop"
2015-01-09_OO5412,2015-01-09,5,OO,5412,N908SW,ORD,41.9796,-87.90446,MKE,18:05,18,19:00,108,-16.6,16.6,36.7,0.0,0.0,12,0,7.0,2.0,0.0,0,none,,,0.0,2015-01-09 18:05:00,14:50,2015-01-09,290.0,0,0.5323521299150308,AMBER,congestion,Evening peak congestion bank,Retime departure if possible to avoid peak
2015-01-09_OO5568,2015-01-09,5,OO,5568,N908SW,DEN,39.85841,-104.667,TUS,21:56,21,23:58,1028,-13.2,9.7,14.8,0.0,0.0,54,2,4.0,-1.0,0.0,0,none,,,2.0,2015-01-09 21:56:00,19:00,2015-01-09,231.0,0,0.3742678671343899,GREEN,demand,High-demand travel day,Pre-position standby crew
2015-01-10_OO5502,2015-01-10,6,OO,5502,N908SW,DEN,39.85841,-104.667,OMA,12:30,12,14:57,760,0.9,9.3,18.0,0.0,0.0,46,1,-3.0,-10.0,0.0,0,none,,,-1.0,2015-01-10 12:30:00,23:58,2015-01-09,874.0,0,0.2236446590178207,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-11_OO5185,2015-01-11,7,OO,5185,N908SW,DEN,39.85841,-104.667,BOI,11:25,11,13:32,1044,0.3,3.3,12.6,0.0,0.0,99,3,48.0,38.0,1.0,0,carrier,0.0,0.0,-10.0,2015-01-11 11:25:00,14:57,2015-01-10,1375.0,0,0.3310688694863308,GREEN,low_risk,Multiple minor factors combined,Monitor as normal
2015-01-06_WN486,2015-01-06,2,WN,486,N908WN,DEN,39.85841,-104.667,SJC,07:00,7,08:45,1526,-4.0,10.8,16.2,0.0,0.0,82,3,-5.0,-19.0,0.0,0,none,,,0.0,2015-01-06 07:00:00,,,120.0,0,0.2753697525029386,GREEN,congestion,Morning peak bank,Retime departure if possible to avoid peak
